499.0,-27.8,545.5
513.2,-25.2,560.9
496.4,-21.2,542.9
513.7,-18.6,561.5
532.0,-15.8,581.2
531.8,-12.4,581.0
527.0,-8.9,575.9
556.6,-5.8,607.7
542.3,-2.1,592.3
556.9,1.5,608.0
553.8,8.6,604.7
546.2,12.0,596.5
579.2,16.5,631.9
576.8,20.2,629.3
596.3,24.8,650.2
572.1,27.4,624.1
582.5,31.7,635.1
591.5,36.1,644.7
593.4,40.0,646.7
598.9,44.3,652.5
581.8,46.8,634.1
573.8,49.9,625.3
577.5,54.0,629.1
579.8,57.9,631.5
580.6,61.8,632.2
576.0,65.1,627.1
578.1,69.1,629.1
582.0,73.3,633.1
579.3,76.8,630.0
582.6,81.0,633.3
576.5,83.9,626.6
579.1,88.1,629.2
578.0,91.7,627.7
581.9,96.1,631.7
576.6,99.0,625.7
581.8,103.7,631.0
581.3,107.5,630.2
582.2,111.4,630.8
577.7,114.4,625.8
579.8,118.6,627.7
579.0,122.3,626.6
585.2,127.4,632.8
584.4,131.1,631.6
578.9,133.7,625.5
572.2,135.9,617.9
581.2,141.9,627.1
577.7,144.9,623.0
577.1,148.5,622.0
580.0,153.1,624.8
575.6,155.8,619.7
575.7,159.6,619.4
576.2,163.6,619.6
574.5,167.0,617.4
581.7,173.0,624.6
583.7,177.4,626.3
580.9,180.5,622.9
582.2,184.8,623.9
580.1,188.0,621.3
575.8,190.4,616.3
572.7,193.2,612.7
572.2,196.9,611.7
579.1,203.2,618.6
582.6,208.3,622.0
573.1,208.7,611.5
575.3,213.4,613.5
571.5,215.8,609.2
574.3,220.7,611.7
576.1,225.3,613.3
579.8,230.7,616.9
577.9,233.8,614.7
579.4,238.3,615.9
579.4,242.2,615.6
578.8,245.8,614.8
574.5,247.8,610.1
580.9,254.5,616.6
570.1,253.5,605.1
574.6,259.3,609.6
573.7,262.7,608.7
572.5,266.0,607.3
576.1,271.5,611.1
576.1,275.3,611.0
575.7,278.9,610.5
574.7,282.2,609.6
578.1,287.6,613.2
586.1,295.5,621.6
567.7,289.8,602.6
575.6,297.6,611.0
563.7,295.1,598.8
581.9,308.5,618.1
577.5,309.8,613.8
575.6,312.5,612.1
559.7,307.3,595.8
580.9,322.8,618.4
570.6,320.6,608.0
567.1,322.2,604.9
205.4,-136.4,231.5
205.2,-135.2,231.0
208.4,-136.1,234.1
210.1,-136.0,235.6
210.4,-135.0,235.6
213.0,-135.4,238.1
214.1,-134.9,239.0
214.8,-134.1,239.4
215.2,-133.1,239.6
216.9,-132.8,241.1
218.5,-132.5,242.5
219.4,-131.7,243.2
224.4,-133.5,248.4
224.6,-132.2,248.3
226.6,-132.1,250.2
229.4,-132.3,253.0
231.3,-132.0,254.8
230.4,-130.0,253.6
229.1,-127.9,252.1
230.8,-127.4,253.7
233.7,-127.5,256.7
238.8,-128.9,261.8
239.5,-127.8,262.5
242.3,-127.7,265.4
243.2,-126.7,266.2
243.6,-125.3,266.5
244.9,-124.4,267.8
248.4,-124.6,271.5
251.9,-124.7,275.1
257.2,-125.7,280.6
254.3,-122.6,277.6
254.2,-121.0,277.5
255.9,-120.1,279.4
258.3,-119.5,281.9
259.8,-118.5,283.5
262.9,-118.2,286.8
266.7,-118.2,290.9
266.7,-116.4,291.0
267.6,-115.0,292.0
270.6,-114.6,295.3
275.5,-114.8,300.6
275.3,-112.9,300.5
278.1,-112.2,303.6
279.5,-111.0,305.3
281.5,-109.9,307.5
283.4,-108.8,309.8
288.5,-108.8,315.3
291.1,-107.9,318.3
292.2,-106.3,319.6
294.4,-105.2,322.1
299.4,-105.0,327.6
300.2,-103.3,328.7
301.4,-101.7,330.2
303.4,-100.3,332.5
306.9,-99.5,336.5
313.3,-99.5,343.5
310.6,-96.6,340.9
315.9,-96.1,346.7
320.6,-95.4,351.9
324.1,-94.4,355.9
326.5,-92.9,358.7
327.6,-91.0,360.1
329.8,-89.5,362.7
333.3,-88.2,366.6
337.0,-87.0,370.8
339.7,-85.4,373.9
343.5,-84.2,378.3
349.4,-83.3,384.8
354.9,-82.3,390.8
359.0,-80.9,395.6
360.7,-78.9,397.5
362.5,-76.9,399.7
363.7,-74.8,401.2
369.5,-73.6,407.6
376.0,-72.4,414.8
379.6,-70.6,418.9
383.9,-68.9,423.6
385.7,-66.7,425.8
388.8,-64.7,429.3
391.0,-62.5,431.9
396.9,-60.9,438.4
404.9,-59.5,447.2
411.6,-57.8,454.5
414.6,-55.5,458.0
416.0,-53.0,459.6
427.4,-51.7,472.1
430.2,-49.2,475.3
439.4,-47.4,485.4
444.1,-45.0,490.6
452.0,-42.9,499.3
456.8,-40.4,504.5
461.7,-37.8,509.9
467.9,-35.3,516.7
472.2,-32.5,521.5
485.2,-30.3,535.6
492.7,-27.6,543.8
498.1,-24.6,549.7
510.7,-21.9,563.5
513.8,-18.7,566.9
520.3,-15.6,573.9
523.1,-12.2,577.0
528.5,-8.9,583.0
532.5,-5.5,587.3
540.9,-2.1,596.4
550.5,1.4,606.9
559.5,5.1,616.6
564.6,8.8,622.1
570.6,12.6,628.6
573.2,16.4,631.3
579.2,20.4,637.8
578.7,24.1,637.2
582.8,28.1,641.6
580.6,31.8,639.1
588.3,36.1,647.4
592.0,40.2,651.3
591.3,44.0,650.4
585.7,47.4,644.3
581.4,50.8,639.4
577.2,54.2,634.8
578.9,58.2,636.5
578.7,61.9,636.1
580.6,65.9,638.0
578.9,69.5,635.9
579.0,73.3,635.8
580.1,77.3,636.9
580.7,81.2,637.3
579.7,84.8,636.0
579.0,88.5,635.0
581.3,92.7,637.3
579.9,96.3,635.5
577.6,99.7,632.8
577.6,103.5,632.5
579.5,107.7,634.2
577.0,111.0,631.2
582.0,115.8,636.3
581.5,119.6,635.4
578.9,122.9,632.4
579.3,126.8,632.5
581.6,131.2,634.6
582.9,135.3,635.6
582.4,139.1,634.8
582.0,142.9,634.0
580.8,146.4,632.4
580.1,150.1,631.2
579.6,153.8,630.2
579.3,157.6,629.5
577.9,161.1,627.7
577.3,164.8,626.6
578.0,168.9,626.9
579.3,173.2,627.9
580.3,177.4,628.6
580.7,181.4,628.5
578.8,184.7,626.2
576.5,187.8,623.3
580.7,193.1,627.4
577.7,196.0,623.7
574.7,198.9,620.1
578.7,204.2,624.0
576.6,207.3,621.4
575.5,210.8,619.8
575.4,214.7,619.3
575.3,218.5,618.8
574.6,222.1,617.7
574.8,226.1,617.6
578.1,231.3,620.6
578.2,235.3,620.4
577.8,239.0,619.7
578.0,243.0,619.7
577.5,246.7,618.9
576.7,250.2,617.7
574.3,253.1,615.0
573.8,256.7,614.3
574.1,260.7,614.4
574.5,264.7,614.7
574.0,268.3,614.0
574.6,272.5,614.6
574.5,276.3,614.4
573.6,279.6,613.4
573.5,283.4,613.3
573.7,287.3,613.6
574.5,291.5,614.5
577.1,296.6,617.3
574.8,299.2,615.1
577.9,304.6,618.5
580.0,309.5,620.9
576.4,311.3,617.4
573.2,313.3,614.3
574.7,317.8,616.2
573.3,320.7,615.1
574.8,325.2,617.0
576.5,329.8,619.3
577.7,334.2,621.1
580.1,339.3,624.1
577.8,341.5,622.2
202.8,-135.6,230.2
204.0,-135.3,231.2
206.3,-135.6,233.3
207.1,-135.0,233.9
209.1,-135.1,235.8
212.0,-135.8,238.7
213.4,-135.4,239.8
214.2,-134.6,240.4
214.5,-133.5,240.4
214.8,-132.4,240.5
217.2,-132.6,242.8
220.3,-133.2,245.9
219.7,-131.5,245.0
224.6,-133.2,250.1
226.1,-132.7,251.5
228.1,-132.4,253.3
228.7,-131.3,253.8
229.1,-130.2,254.1
231.7,-130.2,256.7
231.9,-128.9,256.8
232.5,-127.7,257.2
235.8,-128.1,260.7
237.2,-127.3,262.0
237.5,-125.9,262.2
240.3,-125.9,265.2
242.1,-125.3,267.0
243.8,-124.6,268.7
250.0,-126.2,275.3
249.5,-124.3,274.7
252.1,-124.0,277.5
256.0,-124.3,281.7
253.9,-121.6,279.5
254.9,-120.3,280.5
257.6,-119.9,283.4
259.2,-119.0,285.3
261.4,-118.3,287.6
263.4,-117.4,289.9
266.3,-116.9,293.0
267.0,-115.5,293.9
267.4,-113.9,294.5
271.5,-113.8,298.9
274.7,-113.3,302.5
276.1,-112.1,304.1
278.6,-111.2,307.0
278.9,-109.5,307.5
281.1,-108.4,310.0
285.0,-108.1,314.4
288.3,-107.4,318.1
289.9,-106.1,320.0
292.2,-104.9,322.7
295.1,-104.0,326.0
297.2,-102.8,328.5
299.4,-101.6,331.1
305.7,-101.7,338.0
308.0,-100.4,340.7
308.1,-98.3,341.1
308.9,-96.5,342.1
308.9,-94.5,342.4
316.8,-94.8,351.1
321.7,-94.1,356.6
323.9,-92.6,359.2
325.4,-90.9,361.1
327.8,-89.4,363.9
332.6,-88.5,369.4
336.7,-87.4,373.9
338.6,-85.6,376.2
341.4,-84.1,379.5
347.0,-83.2,385.8
350.5,-81.7,389.8
355.5,-80.5,395.5
360.3,-79.3,400.9
361.0,-77.0,401.8
362.4,-74.9,403.5
368.3,-73.7,410.1
376.2,-72.9,418.9
377.2,-70.6,420.2
379.6,-68.5,422.9
384.5,-66.9,428.5
386.9,-64.8,431.3
388.1,-62.4,432.8
392.9,-60.6,438.1
401.9,-59.4,448.2
407.5,-57.5,454.3
411.9,-55.4,459.3
420.0,-53.8,468.3
423.0,-51.4,471.7
430.2,-49.5,479.7
430.6,-46.7,480.3
439.4,-44.8,490.0
450.5,-43.0,502.2
456.7,-40.6,509.1
461.0,-38.0,513.9
466.2,-35.3,519.8
473.4,-32.8,527.6
484.2,-30.4,539.6
485.8,-27.3,541.4
500.8,-24.9,557.9
506.0,-21.8,563.7
509.0,-18.6,567.0
511.7,-15.4,569.9
519.4,-12.2,578.4
523.6,-8.9,583.1
529.5,-5.5,589.6
545.5,-2.1,607.0
553.5,1.5,615.9
559.9,5.1,622.8
565.9,8.9,629.3
569.8,12.7,633.6
572.4,16.5,636.4
575.3,20.4,639.6
583.5,24.5,648.5
583.4,28.3,648.3
583.1,32.1,647.9
584.5,36.0,649.3
594.2,40.5,659.8
593.2,44.3,658.6
591.9,48.1,657.1
581.0,51.0,645.1
576.4,54.4,639.9
575.7,58.1,639.0
583.4,62.8,647.2
580.9,66.3,644.3
578.9,69.9,642.0
578.2,73.6,641.0
580.2,77.7,643.0
580.5,81.6,643.1
580.4,85.4,642.8
580.0,89.1,642.1
579.4,92.9,641.2
580.3,96.9,642.0
578.5,100.4,639.8
579.0,104.3,640.0
577.0,107.8,637.5
580.9,112.4,641.5
581.3,116.3,641.6
580.8,120.1,640.8
579.1,123.6,638.6
579.0,127.4,638.2
580.9,131.7,639.8
581.0,135.6,639.6
581.3,139.6,639.6
581.3,143.5,639.3
580.9,147.3,638.5
579.7,150.8,636.8
579.4,154.6,636.0
578.8,158.3,635.0
578.6,162.2,634.4
578.2,166.0,633.5
578.0,169.8,632.9
579.4,174.1,634.0
580.5,178.4,634.7
579.6,182.1,633.4
579.2,185.8,632.5
580.8,190.3,633.8
581.1,194.3,633.7
581.1,198.3,633.2
579.7,201.7,631.3
580.4,205.9,631.6
575.0,207.9,625.4
573.8,211.4,623.7
577.4,216.7,627.2
576.5,220.2,625.8
575.6,223.8,624.4
577.2,228.4,625.7
577.0,232.2,625.1
578.2,236.6,626.1
577.2,240.2,624.7
576.5,243.8,623.6
576.3,247.6,623.1
575.1,251.0,621.5
573.4,254.2,619.5
572.0,257.4,617.7
574.3,262.3,619.9
574.9,266.5,620.4
574.0,270.0,619.2
574.4,274.0,619.5
576.0,278.7,621.2
571.7,280.5,616.6
569.2,283.0,613.9
574.2,289.4,619.2
573.8,293.0,618.8
573.1,296.4,618.1
574.5,301.0,619.7
575.8,305.5,621.2
577.0,309.9,622.6
578.1,314.3,624.1
571.7,314.5,617.5
571.3,318.0,617.4
572.2,322.2,618.7
573.3,326.6,620.2
576.4,332.0,623.9
578.0,336.7,626.1
574.9,338.5,623.2
579.8,345.1,628.9
575.6,346.2,625.0
579.9,352.5,630.2
200.5,-136.2,229.6
201.1,-135.4,229.9
201.5,-134.5,230.0
203.3,-134.6,231.7
204.5,-134.2,232.7
205.4,-133.5,233.3
209.7,-135.2,237.8
213.1,-136.2,241.2
212.4,-134.4,240.1
213.2,-133.7,240.7
215.1,-133.6,242.6
217.3,-133.6,244.7
218.4,-132.9,245.5
219.2,-132.1,246.3
220.5,-131.6,247.5
225.1,-133.0,252.2
225.7,-131.9,252.7
226.0,-130.6,252.8
227.5,-130.1,254.3
230.4,-130.4,257.3
231.7,-129.6,258.4
232.6,-128.6,259.3
233.9,-127.9,260.6
234.1,-126.5,260.7
234.7,-125.2,261.3
237.8,-125.4,264.5
241.2,-125.6,268.1
243.1,-125.1,270.1
245.3,-124.6,272.4
248.4,-124.6,275.8
249.4,-123.4,276.9
253.3,-123.7,281.1
253.9,-122.3,281.8
254.5,-120.9,282.4
256.0,-119.9,284.1
259.4,-119.8,287.9
260.5,-118.6,289.2
262.5,-117.7,291.4
265.0,-117.1,294.2
265.9,-115.7,295.3
266.7,-114.2,296.2
268.4,-113.2,298.3
272.2,-113.0,302.6
274.5,-112.1,305.1
275.4,-110.6,306.3
277.4,-109.5,308.7
280.9,-109.0,312.6
283.8,-108.2,316.0
285.3,-106.9,317.7
287.3,-105.7,320.2
289.4,-104.5,322.6
292.1,-103.5,325.8
295.9,-102.9,330.0
299.7,-102.2,334.4
306.0,-102.4,341.5
308.2,-101.0,344.1
309.1,-99.2,345.4
308.0,-96.8,344.3
308.4,-94.8,345.0
315.8,-95.0,353.3
320.0,-94.1,358.1
322.3,-92.7,360.9
324.6,-91.2,363.5
328.0,-89.9,367.5
333.0,-89.1,373.2
334.6,-87.3,375.2
336.5,-85.5,377.5
339.8,-84.1,381.3
343.9,-82.9,386.0
347.9,-81.5,390.6
350.8,-79.9,394.0
356.5,-78.8,400.4
359.6,-77.1,404.1
359.7,-74.8,404.4
366.8,-73.8,412.3
370.2,-72.0,416.2
371.7,-69.9,418.1
375.7,-68.2,422.6
380.4,-66.5,428.0
384.4,-64.7,432.6
386.4,-62.5,434.9
392.9,-60.9,442.2
401.9,-59.7,452.3
404.3,-57.4,455.1
405.5,-54.9,456.6
411.6,-53.0,463.5
416.9,-50.9,469.5
420.5,-48.6,473.5
426.6,-46.5,480.3
433.6,-44.4,488.2
439.7,-42.2,495.0
450.3,-40.2,506.8
454.1,-37.6,511.1
461.2,-35.2,519.1
472.0,-32.9,531.1
474.3,-29.9,533.7
476.7,-26.9,536.5
477.8,-23.9,537.7
500.2,-21.7,562.5
502.1,-18.5,564.7
505.1,-15.3,568.1
511.5,-12.1,575.1
516.5,-8.8,580.7
548.7,-2.2,616.3
553.9,1.5,622.0
557.1,5.1,625.6
559.4,8.8,628.2
565.7,12.7,635.0
569.3,16.5,638.9
577.9,20.6,648.5
585.7,24.7,657.0
586.3,28.6,657.6
583.1,32.3,654.0
584.7,36.2,655.7
590.3,40.5,661.8
593.4,44.6,665.1
591.0,48.3,662.4
590.0,52.1,661.0
576.5,54.7,646.0
576.7,58.6,646.1
582.1,63.0,651.9
580.0,66.6,649.5
578.8,70.3,648.0
578.8,74.1,647.7
579.4,78.0,648.3
580.1,81.9,648.8
580.6,85.9,649.1
580.4,89.7,648.6
579.5,93.4,647.4
579.7,97.3,647.4
580.7,101.3,648.2
578.6,104.8,645.6
578.0,108.6,644.7
579.5,112.7,646.1
580.0,116.7,646.3
578.9,120.3,644.8
578.5,124.1,644.0
579.1,128.1,644.4
579.3,132.1,644.3
578.3,135.7,642.8
578.4,139.6,642.5
579.4,143.8,643.3
578.6,147.4,642.0
578.2,151.2,641.2
579.1,155.4,641.7
580.0,159.6,642.4
579.7,163.4,641.6
577.3,166.6,638.6
578.8,171.0,639.8
580.5,175.4,641.2
580.3,179.3,640.5
580.7,183.4,640.6
581.1,187.5,640.5
580.6,191.3,639.6
580.2,195.1,638.7
579.8,198.9,637.8
580.0,203.0,637.6
581.1,207.3,638.2
581.8,211.6,638.6
579.7,214.8,635.9
578.1,218.1,633.7
577.7,222.0,632.9
577.5,225.8,632.2
578.6,230.2,633.0
578.1,234.0,632.1
576.9,237.5,630.4
576.7,241.4,629.8
575.2,244.7,627.8
574.9,248.5,627.1
574.7,252.3,626.6
572.5,255.3,623.9
575.5,260.6,626.9
575.2,264.4,626.3
574.5,268.0,625.4
575.5,272.4,626.2
576.9,277.0,627.6
574.5,279.7,624.9
571.2,282.0,621.3
572.7,286.6,622.8
576.5,292.4,626.8
576.6,296.3,626.9
574.0,298.8,624.1
571.6,301.4,621.7
569.3,304.0,619.3
575.3,311.0,625.9
576.5,315.5,627.3
577.6,319.9,628.7
574.7,322.0,625.8
570.5,323.4,621.6
571.7,327.9,623.3
574.6,333.2,626.8
577.9,338.9,630.7
583.6,346.0,637.3
579.9,347.5,633.8
575.1,348.3,629.2
571.7,349.9,626.1
199.6,-137.6,230.4
200.0,-136.8,230.6
199.6,-135.3,229.8
199.9,-134.4,229.8
202.1,-134.7,231.9
203.2,-134.2,232.8
205.1,-134.3,234.6
209.2,-135.8,238.9
211.6,-136.2,241.2
211.9,-135.0,241.2
212.2,-133.9,241.3
214.2,-133.9,243.2
216.5,-134.0,245.5
218.6,-134.0,247.5
218.2,-132.4,247.0
218.8,-131.4,247.4
222.7,-132.4,251.4
223.7,-131.6,252.3
224.6,-130.7,253.2
226.6,-130.5,255.2
228.1,-129.9,256.7
230.3,-129.7,258.9
231.4,-128.8,260.0
232.3,-127.8,260.9
232.1,-126.2,260.6
233.3,-125.3,261.8
236.8,-125.7,265.6
241.4,-126.6,270.5
242.7,-125.7,271.9
244.7,-125.1,274.0
247.2,-124.7,276.7
248.2,-123.6,277.8
249.3,-122.5,279.0
252.8,-122.5,282.9
253.2,-121.0,283.5
254.7,-120.0,285.1
257.2,-119.5,288.0
259.7,-118.9,290.7
262.2,-118.3,293.6
264.2,-117.4,295.9
264.8,-115.9,296.7
266.1,-114.6,298.2
269.7,-114.4,302.3
271.3,-113.2,304.2
274.2,-112.6,307.5
275.4,-111.2,309.1
277.7,-110.3,311.8
282.9,-110.4,317.6
283.6,-108.8,318.6
284.4,-107.1,319.7
286.4,-105.9,322.0
288.7,-104.8,324.8
290.0,-103.4,326.5
294.4,-103.0,331.5
297.1,-101.9,334.7
299.9,-100.8,338.0
304.3,-100.3,343.0
306.2,-98.8,345.4
307.3,-97.1,346.8
309.9,-95.8,349.9
314.1,-95.0,354.8
317.7,-94.0,358.9
320.2,-92.6,361.9
325.1,-91.8,367.5
328.3,-90.5,371.3
328.7,-88.4,372.0
329.0,-86.3,372.5
332.7,-85.0,376.8
336.1,-83.6,380.8
340.3,-82.4,385.6
345.9,-81.5,392.0
349.3,-80.0,396.0
352.1,-78.2,399.3
354.6,-76.4,402.3
357.1,-74.6,405.2
358.7,-72.5,407.2
365.0,-71.4,414.4
365.9,-69.1,415.5
368.1,-67.1,418.2
379.2,-66.7,430.7
383.1,-64.8,435.2
387.1,-62.9,439.8
391.1,-61.0,444.4
394.4,-58.9,448.2
399.5,-57.0,454.1
405.8,-55.2,461.2
408.0,-52.8,463.7
409.9,-50.3,466.0
414.9,-48.2,471.8
424.3,-46.5,482.3
429.5,-44.2,488.2
434.7,-41.9,494.1
439.0,-39.4,499.0
450.5,-37.5,511.9
455.4,-34.9,517.5
461.7,-32.3,524.5
468.4,-29.7,532.1
470.1,-26.7,534.1
474.8,-23.8,539.4
486.0,-21.2,551.9
493.1,-18.2,560.0
497.3,-15.1,564.7
502.6,-12.0,570.6
510.1,-8.8,578.9
532.4,-5.6,603.9
538.6,-2.1,610.8
547.3,1.5,620.5
551.0,5.1,624.7
553.9,8.8,627.9
560.2,12.6,634.9
569.7,16.6,645.4
579.3,20.7,656.2
583.7,24.7,660.9
583.4,28.6,660.6
581.3,32.3,658.1
584.3,36.4,661.4
589.2,40.6,666.8
589.9,44.6,667.4
587.7,48.3,664.9
587.7,52.2,664.8
588.2,56.2,665.1
582.5,59.5,658.7
580.2,63.1,655.9
578.6,66.8,654.0
577.7,70.5,652.8
579.5,74.6,654.7
579.8,78.5,654.8
579.4,82.3,654.2
579.7,86.2,654.3
579.9,90.1,654.2
579.0,93.8,653.0
579.5,97.8,653.3
579.7,101.7,653.3
578.7,105.4,651.9
578.1,109.2,651.0
579.8,113.4,652.5
579.3,117.2,651.7
578.2,120.8,650.2
578.8,124.9,650.5
579.2,128.8,650.6
578.3,132.5,649.3
577.0,136.1,647.5
577.9,140.2,648.1
577.8,144.1,647.6
577.5,148.0,646.9
577.3,151.8,646.3
579.4,156.3,648.3
580.6,160.6,649.2
580.4,164.5,648.5
580.8,168.6,648.6
578.7,171.9,645.8
578.8,175.9,645.5
579.8,180.1,646.1
581.3,184.6,647.3
579.4,188.0,644.8
578.8,191.7,643.7
579.0,195.8,643.5
579.3,199.9,643.3
580.7,204.4,644.4
580.7,208.3,643.8
581.2,212.5,644.0
579.4,215.9,641.5
577.4,219.1,638.9
576.4,222.7,637.4
576.7,226.8,637.2
578.0,231.3,638.2
576.7,234.8,636.4
577.0,238.9,636.3
576.4,242.6,635.2
576.0,246.5,634.4
575.4,250.2,633.4
574.1,253.6,631.7
575.5,258.2,632.9
575.0,261.9,631.9
577.7,267.2,634.7
575.4,270.1,631.9
577.0,274.8,633.3
578.0,279.2,634.2
573.6,281.0,629.3
572.1,284.2,627.6
574.1,289.1,629.6
577.2,294.6,632.8
579.4,299.7,635.1
579.4,303.6,635.2
574.5,304.9,629.9
572.4,307.6,627.7
573.1,311.9,628.6
575.9,317.3,631.8
576.5,321.4,632.6
574.9,324.4,631.1
574.3,327.8,630.7
574.4,331.6,631.0
573.7,335.0,630.7
580.2,342.6,638.1
583.2,348.2,641.8
583.0,351.8,642.0
579.0,353.1,638.1
573.6,353.5,632.9
193.5,-135.4,225.5
197.9,-137.5,230.1
198.7,-136.9,230.7
198.1,-135.3,229.7
198.9,-134.6,230.2
201.7,-135.4,233.0
203.2,-135.2,234.4
204.8,-135.1,236.0
208.8,-136.5,240.1
209.8,-135.9,240.9
210.8,-135.3,241.7
212.0,-134.7,242.8
213.2,-134.2,243.9
214.1,-133.4,244.6
216.4,-133.6,246.9
216.7,-132.4,247.1
219.3,-132.7,249.8
220.3,-131.8,250.6
222.8,-132.0,253.3
223.9,-131.2,254.3
225.0,-130.4,255.4
226.9,-130.0,257.3
228.2,-129.3,258.6
229.4,-128.5,259.8
230.8,-127.8,261.3
231.2,-126.5,261.7
233.0,-126.0,263.6
238.9,-127.7,270.0
240.2,-126.8,271.4
241.7,-126.0,273.0
244.1,-125.6,275.7
245.7,-124.7,277.3
247.9,-124.2,279.8
248.1,-122.6,280.1
249.5,-121.6,281.7
251.6,-121.0,284.1
253.8,-120.3,286.6
254.6,-119.0,287.5
256.4,-118.1,289.7
261.3,-118.6,295.2
262.9,-117.5,297.1
263.7,-116.1,298.1
264.8,-114.8,299.5
269.4,-114.9,304.7
272.1,-114.3,307.9
273.2,-112.8,309.3
274.9,-111.6,311.3
277.3,-110.7,314.2
281.0,-110.3,318.4
282.1,-108.8,319.8
282.7,-107.1,320.7
284.8,-106.0,323.3
287.8,-105.1,326.8
289.5,-103.7,328.9
291.0,-102.3,330.8
293.3,-101.1,333.6
297.0,-100.4,337.9
300.6,-99.6,342.2
303.5,-98.5,345.6
306.5,-97.4,349.2
308.6,-96.0,351.8
310.9,-94.5,354.5
313.3,-93.2,357.5
315.8,-91.8,360.5
320.6,-91.0,366.0
325.8,-90.3,371.9
326.3,-88.2,372.7
327.3,-86.3,374.2
330.1,-84.8,377.5
332.1,-83.1,379.9
335.9,-81.8,384.4
339.0,-80.3,388.0
345.9,-79.6,395.9
348.3,-77.8,398.8
349.6,-75.8,400.4
349.9,-73.5,401.1
356.2,-72.4,408.3
362.7,-71.3,415.7
363.9,-69.1,417.2
362.2,-66.4,415.5
383.0,-65.1,439.2
382.5,-62.5,438.7
384.8,-60.3,441.5
392.2,-58.8,449.9
398.2,-57.1,456.8
404.1,-55.3,463.6
407.2,-53.0,467.2
408.9,-50.5,469.3
415.9,-48.6,477.2
421.1,-46.4,483.2
426.4,-44.2,489.2
430.3,-41.7,493.8
437.2,-39.5,501.6
446.5,-37.4,512.2
452.1,-34.8,518.6
454.0,-32.0,520.9
462.3,-29.5,530.3
472.7,-27.0,542.0
481.7,-24.3,552.2
480.2,-21.0,550.6
485.9,-18.1,557.1
492.0,-15.0,563.9
501.0,-12.0,574.2
508.0,-8.8,582.0
517.4,-5.5,592.6
532.6,-2.1,609.8
537.4,1.4,615.2
543.4,5.1,621.9
551.1,8.8,630.6
557.8,12.6,638.1
568.6,16.7,650.3
576.0,20.7,658.5
580.7,24.8,663.8
581.5,28.7,664.6
581.8,32.6,664.9
583.8,36.6,667.1
597.7,41.4,682.6
592.3,45.0,676.5
585.0,48.3,668.0
585.2,52.3,668.2
588.2,56.5,671.4
583.8,59.9,666.3
578.8,63.3,660.5
577.6,67.0,659.1
577.2,70.8,658.4
579.7,75.0,661.1
580.3,79.0,661.5
579.6,82.8,660.5
579.1,86.6,659.8
578.4,90.4,658.7
578.2,94.2,658.3
578.0,98.1,657.8
580.0,102.3,659.8
581.3,106.4,660.9
579.9,110.1,659.2
579.5,113.9,658.4
580.0,118.0,658.7
580.0,121.9,658.3
579.5,125.7,657.5
580.2,129.8,657.9
577.7,133.1,654.8
577.4,137.0,654.1
577.8,141.0,654.2
